ano;mês;dia ;hora;velo;dire;prec;Rajada;;;;;;;;;
2012;10;13;16;2,3;195;0;7,4;;;;;;;;;
2012;10;13;17;2,2;186;0;6,8;;;;;;;;;
2012;10;13;18;2,5;197;0;7,8;;;;;;;;;
2012;10;13;19;1,8;192;0;6,6;;;;;;;;;
2012;10;13;20;2;195;0;7,8;;;;;;;;;
2012;10;13;21;2,4;195;0;5,8;;;;;;;;;
2012;10;13;22;1,9;210;0;6,4;;;;;;;;;
2012;10;13;23;1,9;193;0;6,1;;;;;;;;;
2012;10;14;0;2,2;199;0;6,3;;;;;;;;;
2012;10;14;1;2,6;194;0;8,8;;;;;;;;;
2012;10;14;2;2,1;200;0;8,8;;;;;;;;;
2012;10;14;3;3,4;190;0;8,4;;;;;;;;;
2012;10;14;4;2,5;195;0;10,2;;;;;;;;;
2012;10;14;5;2,6;196;0;6,5;;;;;;;;;
2012;10;14;6;2,2;216;0;6,3;;;;;;;;;
2012;10;14;7;2,7;194;0;6,6;;;;;;;;;
2012;10;14;8;2,7;171;0;8,7;;;;;;;;;
2012;10;14;9;3,2;169;0;9,6;;;;;;;;;
2012;10;14;10;3,6;190;0;8,8;;;;;;;;;
2012;10;14;11;2,5;173;0;8,8;;;;;;;;;
2012;10;14;12;3,5;184;0;9,6;;;;;;;;;
2012;10;14;13;3,1;169;0;10,3;;;;;;;;;
2012;10;14;14;2,4;180;0;8,3;;;;;;;;;
2012;10;14;15;0,7;194;1;9;;;;;;;;;
2012;10;14;16;1,8;170;0,2;6,6;;;;;;;;;
2012;10;14;17;2,5;192;0;8;;;;;;;;;
2012;10;14;18;1,8;206;0;6,8;;;;;;;;;
2012;10;14;19;1,7;217;0;7,3;;;;;;;;;
2012;10;14;20;1,8;215;0;7,1;;;;;;;;;
2012;10;14;21;2,6;189;0;7,4;;;;;;;;;
2012;10;14;22;2;204;0;7,2;;;;;;;;;
2012;10;14;23;2;197;0;6,4;;;;;;;;;
2012;10;15;0;2;211;0;5,8;;;;;;;;;
2012;10;15;1;1,5;219;0;4,9;;;;;;;;;
2012;10;15;2;1,9;208;0;6,4;;;;;;;;;
2012;10;15;3;0,9;202;0;4,3;;;;;;;;;
2012;10;15;4;1,3;212;0;4;;;;;;;;;
2012;10;15;5;2;214;0;5,5;;;;;;;;;
2012;10;15;6;1,9;224;0;6,3;;;;;;;;;
2012;10;15;7;1,7;206;0;6,4;;;;;;;;;
2012;10;15;8;2;192;0;5,3;;;;;;;;;
2012;10;15;9;3,2;159;0;7,8;;;;;;;;;
2012;10;15;10;2,8;152;0;8,1;;;;;;;;;
2012;10;15;11;2,9;165;0;8,1;;;;;;;;;
2012;10;15;12;3,2;139;0;7,8;;;;;;;;;
2012;10;15;13;2,9;148;0;7,8;;;;;;;;;
2012;10;15;14;3,5;148;0;7,8;;;;;;;;;
2012;10;15;15;2,9;148;0;7,4;;;;;;;;;
2012;10;15;16;2,4;148;0;7,2;;;;;;;;;
2012;10;15;17;1,8;140;0;5,2;;;;;;;;;
2012;10;15;18;1;179;0;4,3;;;;;;;;;
2012;10;15;19;0,8;176;0;3;;;;;;;;;
2012;10;15;20;0,7;178;0;3,5;;;;;;;;;
2012;10;15;21;0,9;207;0;2;;;;;;;;;
2012;10;15;22;0,8;224;0;2,6;;;;;;;;;
2012;10;15;23;0,5;227;0;2,6;;;;;;;;;
2012;10;16;0;0,5;190;0;1,5;;;;;;;;;
2012;10;16;1;1,2;313;0;2,2;;;;;;;;;
2012;10;16;2;0,6;305;0;2,2;;;;;;;;;
2012;10;16;3;1,2;318;0;2,3;;;;;;;;;
2012;10;16;4;0,8;296;0;2,7;;;;;;;;;
2012;10;16;5;1,5;316;0;3,2;;;;;;;;;
2012;10;16;6;1,4;312;0;3;;;;;;;;;
2012;10;16;7;1,4;283;0;3;;;;;;;;;
2012;10;16;8;1,1;59;0;3,6;;;;;;;;;
2012;10;16;9;1,8;125;0;5;;;;;;;;;
2012;10;16;10;2,8;116;0;6,5;;;;;;;;;
2012;10;16;11;3,7;97;0;7,7;;;;;;;;;
2012;10;16;12;3,5;96;0;7,7;;;;;;;;;
2012;10;16;13;3,2;76;0;8,2;;;;;;;;;
2012;10;16;14;3,6;82;0;7,4;;;;;;;;;
2012;10;16;15;3,4;62;0;7,4;;;;;;;;;
2012;10;16;16;2,9;37;0;6,6;;;;;;;;;
2012;10;16;17;2,2;38;0;5,8;;;;;;;;;
2012;10;16;18;1,1;9;0;4,7;;;;;;;;;
2012;10;16;19;0,7;347;0;2,5;;;;;;;;;
2012;10;16;20;0,5;308;0;1,5;;;;;;;;;
2012;10;16;21;1;314;0;1,8;;;;;;;;;
2012;10;16;22;0,7;325;0;1,8;;;;;;;;;
2012;10;16;23;0,9;320;0;2,2;;;;;;;;;
2012;10;17;0;0,4;344;0;1,6;;;;;;;;;
2012;10;17;1;0,6;338;0;1,5;;;;;;;;;
2012;10;17;2;0,6;339;0;1,6;;;;;;;;;
2012;10;17;3;0,9;300;0;2,8;;;;;;;;;
2012;10;17;4;0,2;72;0;2;;;;;;;;;
2012;10;17;5;0,9;346;0;2,4;;;;;;;;;
2012;10;17;6;1,3;326;0;3,5;;;;;;;;;
2012;10;17;7;2,9;356;0;7;;;;;;;;;
2012;10;17;8;3,2;358;0;7,3;;;;;;;;;
2012;10;17;9;2,5;12;0;8;;;;;;;;;
2012;10;17;10;2,9;17;0;10,1;;;;;;;;;
2012;10;17;11;2;357;1;9;;;;;;;;;
2012;10;17;12;3,9;56;0;9,1;;;;;;;;;
2012;10;17;13;4,3;48;0;10,6;;;;;;;;;
2012;10;17;14;4,5;24;0;10,6;;;;;;;;;
2012;10;17;15;2,8;32;0;10,6;;;;;;;;;
2012;10;17;16;3;12;0;8,8;;;;;;;;;
2012;10;17;17;2,8;24;0;9,8;;;;;;;;;
2012;10;17;18;2,9;12;0;8,4;;;;;;;;;
2012;10;17;19;1,2;346;0;7;;;;;;;;;
2012;10;17;20;1,9;13;0;5,5;;;;;;;;;
2012;10;17;21;2,7;13;0;6,6;;;;;;;;;
2012;10;17;22;2,4;358;0;6,2;;;;;;;;;
2012;10;17;23;2,8;17;0;6,9;;;;;;;;;
2012;10;18;0;2,6;19;0;6,7;;;;;;;;;
2012;10;18;1;2,6;12;0;6,3;;;;;;;;;
2012;10;18;2;2,9;31;0;5,7;;;;;;;;;
2012;10;18;3;1,8;340;0;5,5;;;;;;;;;
2012;10;18;4;1;331;0,6;5,2;;;;;;;;;
2012;10;18;5;0,8;98;0,6;2,9;;;;;;;;;
2012;10;18;6;0,7;31;0;3;;;;;;;;;
2012;10;18;7;1,6;21;0;3,9;;;;;;;;;
2012;10;18;8;2,1;337;0;6,1;;;;;;;;;
2012;10;18;9;2,6;334;0;5,8;;;;;;;;;
2012;10;18;10;2,3;8;0;6,7;;;;;;;;;
2012;10;18;11;3;23;0;7,5;;;;;;;;;
2012;10;18;12;2,6;24;0;7,5;;;;;;;;;
2012;10;18;13;3;15;0;6,3;;;;;;;;;
2012;10;18;14;3,2;6;0;7,9;;;;;;;;;
2012;10;18;15;3,4;29;0;8,5;;;;;;;;;
2012;10;18;16;2,7;23;0;8,1;;;;;;;;;
2012;10;18;17;2,3;26;0;5,4;;;;;;;;;
2012;10;18;18;3,4;27;0;7,7;;;;;;;;;
2012;10;18;19;2,8;6;0;8,6;;;;;;;;;
2012;10;18;20;1,6;333;0;9,6;;;;;;;;;
2012;10;18;21;2;343;0;5,4;;;;;;;;;
2012;10;18;22;1,1;347;0;4,9;;;;;;;;;
2012;10;18;23;0,4;30;0;3;;;;;;;;;
2012;10;19;0;0,6;340;0;1,4;;;;;;;;;
2012;10;19;1;0,3;267;0;2;;;;;;;;;
2012;10;19;2;0,5;203;0;1,3;;;;;;;;;
2012;10;19;3;1,1;170;0;3;;;;;;;;;
2012;10;19;4;0,6;297;0;3,1;;;;;;;;;
2012;10;19;5;2,1;182;0;5;;;;;;;;;
2012;10;19;6;1,5;183;0;5;;;;;;;;;
2012;10;19;7;2,3;191;0;5,4;;;;;;;;;
2012;10;19;8;2;158;0;5,4;;;;;;;;;
2012;10;19;9;2,5;167;0;7,5;;;;;;;;;
2012;10;19;10;2,5;183;0;6,6;;;;;;;;;
2012;10;19;11;3,2;156;0;6,5;;;;;;;;;
2012;10;19;12;3,8;157;0;9,4;;;;;;;;;
2012;10;19;13;3,5;166;0;11,2;;;;;;;;;
2012;10;19;14;3;165;0;8,4;;;;;;;;;
2012;10;19;15;2,5;170;0;8,9;;;;;;;;;
2012;10;19;16;2,3;174;0;7,4;;;;;;;;;
2012;10;19;17;1;170;0;6,3;;;;;;;;;
2012;10;19;18;0,9;178;0;4,8;;;;;;;;;
2012;10;19;19;0,7;190;0;3,8;;;;;;;;;
2012;10;19;20;0,5;167;0;1,6;;;;;;;;;
2012;10;19;21;0,4;291;0;1,8;;;;;;;;;
2012;10;19;22;0,5;338;0;1,8;;;;;;;;;
2012;10;19;23;0,6;275;0;1,5;;;;;;;;;
2012;10;20;0;0,6;289;0;1,1;;;;;;;;;
2012;10;20;1;0,7;295;0;1,4;;;;;;;;;
2012;10;20;2;0,6;270;0;1,7;;;;;;;;;
2012;10;20;3;0,3;332;0;1,5;;;;;;;;;
2012;10;20;4;0,5;72;0;1,3;;;;;;;;;
2012;10;20;5;0,4;318;0;1,2;;;;;;;;;
2012;10;20;6;1,5;319;0;2,6;;;;;;;;;
2012;10;20;7;2,1;354;0;4,3;;;;;;;;;
2012;10;20;8;2,6;357;0;7,2;;;;;;;;;
2012;10;20;9;3,6;7;0;8,1;;;;;;;;;
2012;10;20;10;3;36;0;8,2;;;;;;;;;
2012;10;20;11;4,6;60;0;9,6;;;;;;;;;
2012;10;20;12;4,3;52;0;10,5;;;;;;;;;
2012;10;20;13;4,8;58;0;10,3;;;;;;;;;
2012;10;20;14;3,9;54;0;9,5;;;;;;;;;
2012;10;20;15;4,3;38;0;10,4;;;;;;;;;
2012;10;20;16;3,4;32;0;10,4;;;;;;;;;
2012;10;20;17;2,5;29;0;8,5;;;;;;;;;
2012;10;20;18;2,2;16;0;7,5;;;;;;;;;
2012;10;20;19;1,9;344;0;7,9;;;;;;;;;
2012;10;20;20;1,6;3;0;5,2;;;;;;;;;
2012;10;20;21;1,8;9;0;4,5;;;;;;;;;
2012;10;20;22;1,9;352;0;5,4;;;;;;;;;
2012;10;20;23;1,6;342;0;4,7;;;;;;;;;
2012;10;21;0;2,2;360;0;5,2;;;;;;;;;
2012;10;21;1;1,8;359;0;5,8;;;;;;;;;
2012;10;21;2;1,4;355;0;4,7;;;;;;;;;
2012;10;21;3;1,4;9;0;4,9;;;;;;;;;
2012;10;21;4;2;20;0;4,5;;;;;;;;;
2012;10;21;5;1,6;13;0;5,2;;;;;;;;;
2012;10;21;6;2,4;19;0;5,9;;;;;;;;;
2012;10;21;7;2,4;360;0;7;;;;;;;;;
2012;10;21;8;3;3;0;7,4;;;;;;;;;
2012;10;21;9;2,1;14;0;7;;;;;;;;;
2012;10;21;10;3,4;31;0;8,3;;;;;;;;;
2012;10;21;11;3,7;7;0;9,7;;;;;;;;;
2012;10;21;12;3,1;10;0;9,3;;;;;;;;;
2012;10;21;13;4,6;41;0;11,5;;;;;;;;;
2012;10;21;14;3,5;40;0;11,5;;;;;;;;;
2012;10;21;15;4,1;20;0;10,6;;;;;;;;;
2012;10;21;16;3,4;15;0;9,5;;;;;;;;;
2012;10;21;17;3,6;19;0;9,1;;;;;;;;;
2012;10;21;18;2,4;8;0;10;;;;;;;;;
2012;10;21;19;2,5;351;0;7,5;;;;;;;;;
2012;10;21;20;2,7;355;0;7,6;;;;;;;;;
2012;10;21;21;3,1;353;0;8,4;;;;;;;;;
2012;10;21;22;2,2;357;0;8,4;;;;;;;;;
2012;10;21;23;3,1;4;0;7,9;;;;;;;;;
2012;10;22;0;2,2;360;0;7,5;;;;;;;;;
2012;10;22;1;2,2;1;0;7,2;;;;;;;;;
2012;10;22;2;1,3;351;0;6;;;;;;;;;
2012;10;22;3;2,2;329;0;6,1;;;;;;;;;
2012;10;22;4;3,2;326;0;7,1;;;;;;;;;
2012;10;22;5;2,7;327;0;7,7;;;;;;;;;
2012;10;22;6;3,9;336;0;8,6;;;;;;;;;
2012;10;22;7;4,2;334;0;9,8;;;;;;;;;
2012;10;22;8;3,7;330;0;9,7;;;;;;;;;
2012;10;22;9;2,6;340;0;9,7;;;;;;;;;
2012;10;22;10;3,4;7;0;8,4;;;;;;;;;
2012;10;22;11;4,1;5;0;9,4;;;;;;;;;
2012;10;22;12;3,6;16;0;10,9;;;;;;;;;
2012;10;22;13;4;46;0;10,6;;;;;;;;;
2012;10;22;14;5,4;35;0;12;;;;;;;;;
2012;10;22;15;4;38;0;11,4;;;;;;;;;
2012;10;22;16;3,8;31;0;10;;;;;;;;;
2012;10;22;17;3,2;20;0;10,3;;;;;;;;;
2012;10;22;18;2,7;28;0;8,4;;;;;;;;;
2012;10;22;19;3,1;12;0;9,4;;;;;;;;;
2012;10;22;20;3,5;15;0;9,5;;;;;;;;;
2012;10;22;21;3,3;7;0;8,8;;;;;;;;;
2012;10;22;22;3,5;357;0;10,5;;;;;;;;;
2012;10;22;23;3,6;358;0;10,1;;;;;;;;;
2012;10;23;0;1,8;349;0;8,6;;;;;;;;;
2012;10;23;1;3;348;0;6;;;;;;;;;
2012;10;23;2;3,6;354;0;8,2;;;;;;;;;
2012;10;23;3;2,9;3;0;7,6;;;;;;;;;
2012;10;23;4;3,1;10;0;8,5;;;;;;;;;
2012;10;23;5;3,1;10;0;7,6;;;;;;;;;
2012;10;23;6;2,9;350;0;9,2;;;;;;;;;
2012;10;23;7;3;358;0;8,9;;;;;;;;;
2012;10;23;8;4,3;17;0;9,9;;;;;;;;;
2012;10;23;9;2,9;2;0;10,8;;;;;;;;;
2012;10;23;10;3,5;4;0;8,1;;;;;;;;;
2012;10;23;11;3,8;6;0;10,5;;;;;;;;;
2012;10;23;12;3,9;17;0;10,1;;;;;;;;;
2012;10;23;13;3,4;35;0;9,6;;;;;;;;;
2012;10;23;14;4,6;41;0;9,3;;;;;;;;;
2012;10;23;15;5,2;34;0;10,1;;;;;;;;;
2012;10;23;16;4,7;33;0;11,3;;;;;;;;;
2012;10;23;17;3,5;26;0;9,9;;;;;;;;;
2012;10;23;18;2,9;23;0;8,3;;;;;;;;;
2012;10;23;19;3,2;18;0;9,1;;;;;;;;;
2012;10;23;20;3,6;12;0;9,4;;;;;;;;;
2012;10;23;21;2,9;1;0;10,5;;;;;;;;;
2012;10;23;22;2,7;349;0;8,1;;;;;;;;;
2012;10;23;23;1,9;8;0;7,7;;;;;;;;;
2012;10;24;0;2,9;350;0;6,8;;;;;;;;;
2012;10;24;1;2,6;348;0;8,3;;;;;;;;;
2012;10;24;2;2,5;13;0;6,5;;;;;;;;;
2012;10;24;3;2,5;360;0;7,2;;;;;;;;;
2012;10;24;4;2,5;8;0;6,4;;;;;;;;;
2012;10;24;5;2,1;2;0;6;;;;;;;;;
2012;10;24;6;2,5;14;0;6,3;;;;;;;;;
2012;10;24;7;2,8;2;0;7,3;;;;;;;;;
2012;10;24;8;2,2;22;0;6,6;;;;;;;;;
2012;10;24;9;2,4;5;0;6,1;;;;;;;;;
2012;10;24;10;3;27;0;7,5;;;;;;;;;
2012;10;24;11;2,8;9;0;7,6;;;;;;;;;
2012;10;24;12;4,4;51;0;10;;;;;;;;;
2012;10;24;13;4,5;52;0;10,3;;;;;;;;;
2012;10;24;14;3,4;48;0;10,8;;;;;;;;;
2012;10;24;15;1,8;95;0;8;;;;;;;;;
2012;10;24;16;2,7;51;0;6,1;;;;;;;;;
2012;10;24;17;2,5;60;0;6,4;;;;;;;;;
2012;10;24;18;1;71;0;5;;;;;;;;;
2012;10;24;19;0,8;27;0;4;;;;;;;;;
2012;10;24;20;0,7;307;0;2,2;;;;;;;;;
2012;10;24;21;0,3;352;0;1,1;;;;;;;;;
2012;10;24;22;1,4;121;0;3,6;;;;;;;;;
2012;10;24;23;1,7;133;0;4,6;;;;;;;;;
2012;10;25;0;1,3;189;0;4;;;;;;;;;
2012;10;25;1;1,4;199;0;3,3;;;;;;;;;
2012;10;25;2;1;159;0;3,7;;;;;;;;;
2012;10;25;3;0,3;234;0;3,2;;;;;;;;;
2012;10;25;4;0,4;200;0;1,4;;;;;;;;;
2012;10;25;5;0,6;146;0;1,5;;;;;;;;;
2012;10;25;6;0,8;137;0;2,3;;;;;;;;;
2012;10;25;7;1,5;179;0;4,3;;;;;;;;;
2012;10;25;8;2,4;187;0;4,9;;;;;;;;;
2012;10;25;9;1,8;151;0;4,9;;;;;;;;;
2012;10;25;10;1,5;149;0;5,3;;;;;;;;;
2012;10;25;11;0,8;200;0;4;;;;;;;;;
2012;10;25;12;1,8;311;0;3,8;;;;;;;;;
2012;10;25;13;1,3;193;0;4,3;;;;;;;;;
2012;10;25;14;2,4;114;0;5,4;;;;;;;;;
2012;10;25;15;2,6;108;0;6;;;;;;;;;
2012;10;25;16;2;101;0;5,5;;;;;;;;;
2012;10;25;17;1,2;55;0;4,1;;;;;;;;;
2012;10;25;18;1;85;0;3,4;;;;;;;;;
2012;10;25;19;0,4;359;0;2,3;;;;;;;;;
2012;10;25;20;0,8;358;0;3,1;;;;;;;;;
2012;10;25;21;0,8;334;0;3,4;;;;;;;;;
2012;10;25;22;1,5;22;0;3,3;;;;;;;;;
2012;10;25;23;1,2;10;0;3,8;;;;;;;;;
2012;10;26;0;1;360;0;4,3;;;;;;;;;
2012;10;26;1;1,4;359;0;4,5;;;;;;;;;
2012;10;26;2;1,4;360;0;5,3;;;;;;;;;
2012;10;26;3;1;356;0;4,4;;;;;;;;;
2012;10;26;4;0,9;3;0;3;;;;;;;;;
2012;10;26;5;1,2;349;0;4;;;;;;;;;
2012;10;26;6;2,2;3;0;5,6;;;;;;;;;
2012;10;26;7;2,8;1;0;8,9;;;;;;;;;
2012;10;26;8;3,3;9;0;8,9;;;;;;;;;
2012;10;26;9;3,6;8;0;8,2;;;;;;;;;
2012;10;26;10;4,3;51;0;9,3;;;;;;;;;
2012;10;26;11;4,3;53;0;10,9;;;;;;;;;
2012;10;26;12;4,3;44;0;9,5;;;;;;;;;
2012;10;26;13;4,1;59;0;11,1;;;;;;;;;
2012;10;26;14;4,4;58;0;10,5;;;;;;;;;
2012;10;26;15;3,8;36;0;11,2;;;;;;;;;
2012;10;26;16;3,5;36;0;9,2;;;;;;;;;
2012;10;26;17;2,9;26;0;7,6;;;;;;;;;
2012;10;26;18;2,9;24;0;7,5;;;;;;;;;
2012;10;26;19;2,3;29;0;7,3;;;;;;;;;
2012;10;26;20;1,6;8;0;6,3;;;;;;;;;
2012;10;26;21;0,9;357;0;4,3;;;;;;;;;
2012;10;26;22;1;321;0;2,9;;;;;;;;;
2012;10;26;23;1;328;0;3,5;;;;;;;;;
2012;10;27;0;0,8;331;0;1,9;;;;;;;;;
2012;10;27;1;1,1;328;0;2,8;;;;;;;;;
2012;10;27;2;1,2;341;0;2,8;;;;;;;;;
2012;10;27;3;0,8;331;0;2,3;;;;;;;;;
2012;10;27;4;0,8;324;0;2,8;;;;;;;;;
2012;10;27;5;1,1;325;0;2,1;;;;;;;;;
2012;10;27;6;1,7;317;0;3,6;;;;;;;;;
2012;10;27;7;2,2;10;0;5,8;;;;;;;;;
2012;10;27;8;2,7;8;0;6,9;;;;;;;;;
2012;10;27;9;2,7;39;0;7,4;;;;;;;;;
2012;10;27;10;3,3;51;0;7,8;;;;;;;;;
2012;10;27;11;3,3;42;0;9,3;;;;;;;;;
2012;10;27;12;3,7;50;0;9,7;;;;;;;;;
2012;10;27;13;3,8;37;0;9,7;;;;;;;;;
2012;10;27;14;4,9;39;0;10,4;;;;;;;;;
2012;10;27;15;3,9;34;0;11;;;;;;;;;
2012;10;27;16;3,9;24;0;8,6;;;;;;;;;
2012;10;27;17;3,7;27;0;9,9;;;;;;;;;
2012;10;27;18;2,3;15;0;7,7;;;;;;;;;
2012;10;27;19;3;19;0;8,1;;;;;;;;;
2012;10;27;20;3,1;1;0;8,1;;;;;;;;;
2012;10;27;21;2,7;8;0;8,6;;;;;;;;;
2012;10;27;22;3;356;0;8;;;;;;;;;
2012;10;27;23;2,8;355;0;8,5;;;;;;;;;
2012;10;28;0;1,4;333;0;8,5;;;;;;;;;
2012;10;28;1;1,8;356;0;6;;;;;;;;;
2012;10;28;2;0,9;355;0;6;;;;;;;;;
2012;10;28;3;1,4;12;0;3,7;;;;;;;;;
2012;10;28;4;1,3;2;0;4,2;;;;;;;;;
2012;10;28;5;2;343;0;4,8;;;;;;;;;
2012;10;28;6;2,6;9;0;6,3;;;;;;;;;
2012;10;28;7;2,4;4;0;7,3;;;;;;;;;
2012;10;28;8;2,1;353;0;6,8;;;;;;;;;
2012;10;28;9;2,5;20;0;7,3;;;;;;;;;
2012;10;28;10;2;23;0;7;;;;;;;;;
2012;10;28;11;2,6;41;0;6,8;;;;;;;;;
2012;10;28;12;3,7;62;0;8,7;;;;;;;;;
2012;10;28;13;4,8;45;0;9,2;;;;;;;;;
2012;10;28;14;3,6;40;0;8,7;;;;;;;;;
2012;10;28;15;3,7;57;0;9,2;;;;;;;;;
2012;10;28;16;2,8;36;0;9,3;;;;;;;;;
2012;10;28;17;3,2;28;0;8,7;;;;;;;;;
2012;10;28;18;2,3;32;0;7,2;;;;;;;;;
2012;10;28;19;2,1;27;0;6,5;;;;;;;;;
2012;10;28;20;2,7;21;0;6,4;;;;;;;;;
2012;10;28;21;2,3;11;0;6,8;;;;;;;;;
2012;10;28;22;2,2;22;0;7;;;;;;;;;
2012;10;28;23;2,6;11;0;6,8;;;;;;;;;
2012;10;29;0;1,6;33;0;6,8;;;;;;;;;
2012;10;29;1;1,2;3;0;6,8;;;;;;;;;
2012;10;29;2;1,2;332;0;5,2;;;;;;;;;
2012;10;29;3;0,8;328;0;2,5;;;;;;;;;
2012;10;29;4;1,3;328;0;3;;;;;;;;;
2012;10;29;5;1,5;321;0;3,9;;;;;;;;;
2012;10;29;6;2,9;330;0;6,5;;;;;;;;;
2012;10;29;7;1,7;351;0;6,5;;;;;;;;;
2012;10;29;8;2,7;9;0;6,4;;;;;;;;;
2012;10;29;9;2,6;10;0;7,6;;;;;;;;;
2012;10;29;10;2,9;15;0;8;;;;;;;;;
2012;10;29;11;3,1;13;0;8,6;;;;;;;;;
2012;10;29;12;4;51;0;9,3;;;;;;;;;
2012;10;29;13;4,1;49;0;9,5;;;;;;;;;
2012;10;29;14;4,2;37;0;10,2;;;;;;;;;
2012;10;29;15;4,2;38;0;11,2;;;;;;;;;
2012;10;29;16;4,2;32;0;10,9;;;;;;;;;
2012;10;29;17;3;27;0;9,5;;;;;;;;;
2012;10;29;18;2,8;33;0;9,7;;;;;;;;;
2012;10;29;19;3;19;0;7,9;;;;;;;;;
2012;10;29;20;2,4;16;0;7,4;;;;;;;;;
2012;10;29;21;2,7;6;0;8,4;;;;;;;;;
2012;10;29;22;2,6;5;0;8,4;;;;;;;;;
2012;10;29;23;2,7;6;0;7,7;;;;;;;;;
2012;10;30;0;2,2;6;0;6,9;;;;;;;;;
2012;10;30;1;1,5;349;0;7,4;;;;;;;;;
2012;10;30;2;0,9;13;0;4,7;;;;;;;;;
2012;10;30;3;1,9;358;0;4,8;;;;;;;;;
2012;10;30;4;1,5;351;0;4,5;;;;;;;;;
2012;10;30;5;2,6;344;0;5,9;;;;;;;;;
2012;10;30;6;3,1;326;0;7,7;;;;;;;;;
2012;10;30;7;3,5;345;0;9,2;;;;;;;;;
2012;10;30;8;3,6;10;0;8,9;;;;;;;;;
2012;10;30;9;4;18;0;9,2;;;;;;;;;
2012;10;30;10;4,3;18;0;10,3;;;;;;;;;
2012;10;30;11;3,6;35;0;11,4;;;;;;;;;
2012;10;30;12;4,4;52;0;11,4;;;;;;;;;
2012;10;30;13;5;32;0;11,5;;;;;;;;;
2012;10;30;14;4,7;45;0;11,5;;;;;;;;;
2012;10;30;15;4,7;43;0;11,8;;;;;;;;;
2012;10;30;16;3,8;25;0;11,5;;;;;;;;;
2012;10;30;17;3,4;26;0;9;;;;;;;;;
2012;10;30;18;3,9;28;0;8,9;;;;;;;;;
2012;10;30;19;3,3;19;0;8,7;;;;;;;;;
2012;10;30;20;3,3;14;0;10,1;;;;;;;;;
2012;10;30;21;3;360;0;8,4;;;;;;;;;
2012;10;30;22;2,3;360;0;7,2;;;;;;;;;
2012;10;30;23;2,2;357;0;5,9;;;;;;;;;
2012;10;31;0;1,2;15;0;5,9;;;;;;;;;
2012;10;31;1;1,3;21;0;4,6;;;;;;;;;
2012;10;31;2;1,5;26;0;4,2;;;;;;;;;
2012;10;31;3;2,4;17;0;5,9;;;;;;;;;
2012;10;31;4;2,9;18;0;7,1;;;;;;;;;
2012;10;31;5;2,9;12;0;7,4;;;;;;;;;
2012;10;31;6;2,4;16;0;7,3;;;;;;;;;
2012;10;31;7;2,4;15;0;6;;;;;;;;;
2012;10;31;8;2,2;359;0;5,9;;;;;;;;;
2012;10;31;9;2,7;7;0;7,1;;;;;;;;;
2012;10;31;10;2,5;16;0;6,1;;;;;;;;;
2012;10;31;11;3,3;60;0;6,8;;;;;;;;;
2012;10;31;12;3,8;65;0;7,5;;;;;;;;;
2012;10;31;13;2,6;49;0;7,5;;;;;;;;;
2012;10;31;14;2,1;37;0;7,8;;;;;;;;;
2012;10;31;15;1,7;18;0;8;;;;;;;;;
2012;10;31;16;1,1;7;0;4,6;;;;;;;;;
2012;10;31;17;1,1;53;0;4,3;;;;;;;;;
2012;10;31;18;1,4;23;0;4,8;;;;;;;;;
2012;10;31;19;0,6;328;0,2;4;;;;;;;;;
2012;10;31;20;0,9;264;0;2,7;;;;;;;;;
2012;10;31;21;0,3;57;0;1,9;;;;;;;;;
2012;10;31;22;2;41;0;4,5;;;;;;;;;
2012;10;31;23;0,5;161;0;5,1;;;;;;;;;
2012;11;01;0;1,3;193;0;2,8;;;;;;;;;
2012;11;01;1;0,7;159;0;5;;;;;;;;;
2012;11;01;2;3,6;173;0;9,1;;;;;;;;;
2012;11;01;3;3,1;181;0;10,2;;;;;;;;;
2012;11;01;4;2,3;180;0;9,7;;;;;;;;;
2012;11;01;5;2,8;176;0;9,8;;;;;;;;;
2012;11;01;6;1,9;178;0;8,2;;;;;;;;;
2012;11;01;7;2,8;174;0;7,4;;;;;;;;;
2012;11;01;8;2,6;192;0;7,2;;;;;;;;;
2012;11;01;9;2,4;145;0;7,2;;;;;;;;;
2012;11;01;10;3,8;102;0;7,1;;;;;;;;;
2012;11;01;11;2,9;107;0;7,1;;;;;;;;;
2012;11;01;12;3;115;0;6,6;;;;;;;;;
2012;11;01;13;2,4;112;0;6,6;;;;;;;;;
2012;11;01;14;2,3;128;0;5,8;;;;;;;;;
2012;11;01;15;1,4;122;0,2;4,9;;;;;;;;;
2012;11;01;16;1,1;177;0;4,4;;;;;;;;;
2012;11;01;17;1,3;183;0;4;;;;;;;;;
2012;11;01;18;1,6;171;0;4,1;;;;;;;;;
2012;11;01;19;1;193;0;4,8;;;;;;;;;
2012;11;01;20;1;202;0;5;;;;;;;;;
2012;11;01;21;1,1;220;0;2,6;;;;;;;;;
2012;11;01;22;1,3;221;0;4,6;;;;;;;;;
2012;11;01;23;0,9;221;0;3,2;;;;;;;;;
2012;11;02;0;0,9;203;0;2,3;;;;;;;;;
2012;11;02;1;0,5;255;0;2,1;;;;;;;;;
2012;11;02;2;0,9;221;0;3,8;;;;;;;;;
2012;11;02;3;0,4;278;0;2;;;;;;;;;
2012;11;02;4;2,5;185;0;6,7;;;;;;;;;
2012;11;02;5;2,2;202;0;7,5;;;;;;;;;
2012;11;02;6;2,2;190;0;6,3;;;;;;;;;
